"crypto","id","usd","usd_24h_change","usd_24h_vol","usd_market_cap","load_date","AVG(s2.score)","row_num","avg_rating"
bitcoin,5027,31578.0,-0.6639832927117205,16826908616.90452,593205880596.543,"2021-07-19 02:00:15",0.494990656612651728937644341801,1,3.18182
bitcoin,5030,31418.0,-1.1033936235157686,17086467271.8923,589427469795.5646,"2021-07-19 03:00:14",0.484890148149564932345971563981,1,3.63333
bitcoin,5034,31418.0,-1.1033936235157686,17086467271.8923,589427469795.5646,"2021-07-19 04:00:15",0.488443871178934649429280397022,1,3.47619
bitcoin,5039,31328.0,-1.6813485987031893,17557643304.443264,587741106049.6084,"2021-07-19 05:00:15",0.495937714542167772270531400966,1,3.27692
bitcoin,5044,30778.0,-3.2931901776948207,18446845600.50255,576065356375.2646,"2021-07-19 06:00:15",0.474472403900707190879396984925,1,2.83333
bitcoin,5048,30693.0,-3.1311496028405306,19494223505.053894,576580519860.3306,"2021-07-19 07:00:15",0.465266192406066963161592505855,1,3.4
bitcoin,5051,30866.0,-1.2685633695179763,20021459097.556747,579064487743.2632,"2021-07-19 08:00:15",0.470285881498448093793103448276,1,2.72727
bitcoin,5055,30837.0,-2.0083770590022567,20214281219.701355,578533951333.0215,"2021-07-19 09:00:15",0.483828238527709185894495412844,1,2.64103
bitcoin,5059,30778.0,-2.6378016018603296,20196369924.149857,577429144877.3251,"2021-07-19 10:00:15",0.467767642417424159413145539906,1,3.06452
bitcoin,5063,30778.0,-2.6378016018603296,20196369924.149857,577429144877.3251,"2021-07-19 11:00:15",0.488508743778714592547169811321,1,3.88889
bitcoin,5068,30713.0,-3.11160593908999,20154746011.899544,577655712857.7047,"2021-07-19 12:00:14",0.458421780223337312239583333333,1,3.32258
bitcoin,5071,30795.0,-2.9054123460876036,20298127196.098,577636333375.7633,"2021-07-19 13:00:17",0.471501176985346263995327102804,1,2.65517
bitcoin,5074,30877.0,-2.6910278227597106,20462863202.710316,579291960850.4323,"2021-07-19 14:00:14",0.468577425351625754126582278481,1,2.94286
bitcoin,5080,30831.0,-3.1581106538112262,20388501577.184963,578432768554.4955,"2021-07-19 15:00:15",0.470703590539300472015113350126,1,2.88889
bitcoin,5082,30966.0,-2.052346000832307,20253057796.485146,581686314791.5349,"2021-07-19 16:00:15",0.476997945067946347274939172749,1,3.04444
bitcoin,5088,30928.0,-3.0466591885068257,20095540828.295692,582262601988.4569,"2021-07-19 17:00:14",0.456161633692245572974238875878,1,2.77778
bitcoin,5092,30898.0,-2.3067003465829945,20187678707.798477,581195789324.4718,"2021-07-19 18:00:14",0.493552972453995320992555831266,1,3.19608
bitcoin,5096,30722.0,-3.0334877735878627,20421487949.81655,576678423056.8567,"2021-07-19 19:00:14",0.485001865144513081618357487923,1,3.48
bitcoin,5098,30322.0,-4.172174136766895,20682131049.038246,569148900986.2236,"2021-07-19 20:00:15",0.517969546684743109904988123515,1,1.93976
bitcoin,5102,30322.0,-4.172174136766895,20682131049.038246,569148900986.2236,"2021-07-19 21:00:14",0.510646941755103600880195599022,1,1.82051
bitcoin,5172,29931.0,-3.078700962576885,22910671323.264732,561579133779.5697,"2021-07-20 14:00:18",0.453685024003439314430379746835,1,
bitcoin,5174,29835.0,-3.231416738079612,22883434639.051777,558250623387.7686,"2021-07-20 15:00:23",0.472800863573804572705314009662,1,
bitcoin,5180,29725.0,-4.088970866761681,22692241222.879093,557857032662.9181,"2021-07-20 15:00:23",0.472800863573804572705314009662,1,
bitcoin,5184,29725.0,-4.088970866761681,22692241222.879093,557857032662.9181,"2021-07-20 15:00:23",0.472800863573804572705314009662,1,
bitcoin,5188,29707.0,-4.147576588356443,22687359212.35298,557857032662.9181,"2021-07-20 15:00:23",0.472800863573804572705314009662,1,
bitcoin,5202,29679.0,-4.395083629129022,22714528747.54411,561725481330.7388,"2021-07-20 17:00:15",0.473104455469581494718826405868,1,3.0
bitcoin,5208,29659.0,-3.8688247887662444,22755784590.566216,556309400424.875,"2021-07-20 18:00:15",0.469878392415820252542372881356,1,2.35849
bitcoin,5212,29748.0,-3.170602044360575,22058634095.5081,558133010370.3242,"2021-07-20 19:00:15",0.472439288523999489809069212411,1,3.4186
bitcoin,5216,29930.0,-1.0873142093879444,21949374355.843925,561550712769.732,"2021-07-20 20:00:14",0.489394796533774853067331670823,1,2.81538
bitcoin,5219,29939.0,0.8249937203894957,20172198402.428886,561714264102.6167,"2021-07-20 21:00:14",0.478950615770676556164705882353,1,3.48889
bitcoin,5223,30811.0,3.4863395672555884,21280300525.508633,578977363443.3285,"2021-07-20 22:00:14",0.466154175536068164637681159420,1,3.46154
bitcoin,5226,30788.0,3.431428415766497,21888671928.831135,577970193928.6737,"2021-07-20 23:00:15",0.453930327854167794336492890995,1,3.19355
bitcoin,5232,30932.0,3.8303900444904877,22186618215.683365,579476876092.215,"2021-07-21 00:00:15",0.473308736119377483101123595506,1,3.3
bitcoin,5236,30805.0,3.093404228526251,21841523318.28283,579033926006.0448,"2021-07-21 01:00:14",0.493378112066623778488372093023,1,3.42623
bitcoin,5239,30838.0,3.679353299536355,21902559280.510853,579964357657.9459,"2021-07-21 02:00:15",0.500605148046127876632124352332,1,3.74074
bitcoin,5243,30838.0,3.679353299536355,21902559280.510853,579964357657.9459,"2021-07-21 03:00:13",0.471540388376186268808933002481,1,2.45455
bitcoin,5245,31471.0,5.751049688610974,22803927532.712807,590467468153.2346,"2021-07-21 04:00:16",0.458373349674691642107728337237,1,2.84615
bitcoin,5249,31471.0,5.751049688610974,22803927532.712807,590467468153.2346,"2021-07-21 05:00:15",0.454659747220923969532710280374,1,3.1
bitcoin,5256,31532.0,5.630258443067113,23247366034.02155,591577468018.2612,"2021-07-21 06:00:15",0.472566459768197753022727272727,1,2.62162
bitcoin,5260,31583.0,6.604977474371874,23089043543.856888,593050714231.6326,"2021-07-21 07:00:15",0.437813704346094855134474327628,1,3.85714
bitcoin,5264,31896.0,7.054092023959161,23212034695.173607,596460564004.4229,"2021-07-21 08:00:15",0.440390941486231638256658595642,1,3.16667
bitcoin,5266,31989.0,6.893996299796018,23299127253.17437,600196949480.9733,"2021-07-21 09:00:15",0.476402003914463548654292343387,1,3.46154
bitcoin,5270,32277.0,8.306484906446828,24237758577.7299,605599160554.2621,"2021-07-21 10:00:15",0.477198487337035777115839243499,1,3.42857
bitcoin,5273,32230.0,8.349232844696848,24881297610.85564,604113224330.439,"2021-07-21 11:00:15",0.471194905300199251209876543210,1,2.78723
bitcoin,5277,32230.0,8.349232844696848,24881297610.85564,604113224330.439,"2021-07-21 12:00:13",0.427693108659844066372093023256,1,2.28
bitcoin,5281,32230.0,8.349232844696848,24881297610.85564,604113224330.439,"2021-07-21 13:00:15",0.437096963251443730927318295739,1,3.0
bitcoin,5285,31840.0,6.370787141268212,28336712457.3511,595944886092.1292,"2021-07-21 14:00:15",0.446545318234711881899038461538,1,3.18182
bitcoin,5290,31934.0,7.057577753703921,28422428838.33482,599918320450.9646,"2021-07-21 15:00:17",0.435767294484026290541176470588,1,2.6
bitcoin,5301,32601.0,9.582054687921172,29570064779.511745,605215619458.6034,"2021-07-21 17:00:14",0.453138974771652047488584474886,1,3.47059
bitcoin,5306,32197.0,8.556072440153773,29320650560.887054,605561567162.4403,"2021-07-21 18:00:54",0.460131651352322288798185941043,1,3.36735
bitcoin,5310,32197.0,8.556072440153773,29320650560.887054,605561567162.4403,"2021-07-21 19:00:15",0.439337771948216098278301886792,1,4.36
bitcoin,5314,32197.0,8.556072440153773,29320650560.887054,605561567162.4403,"2021-07-21 20:00:15",0.468934129511608797011764705882,1,3.0
bitcoin,5320,32011.0,6.916601369553593,28925505558.808952,600626113402.7506,"2021-07-21 21:00:15",0.464917853845460380837104072398,1,4.28814
bitcoin,5322,32116.0,4.2365024370542335,27822835717.1318,602595974767.6907,"2021-07-21 22:00:15",0.460267229236307595476190476190,1,4.55556
bitcoin,5325,31960.0,3.8176666196604545,27032469485.268074,599670875361.7582,"2021-07-21 23:00:15",0.449300343768378888594847775176,1,3.06897
bitcoin,5332,32083.0,3.6338059146746717,26965280489.11427,602100422759.4484,"2021-07-22 00:00:15",0.441567441548899128196721311475,1,3.16216
bitcoin,5333,32170.0,4.36406597754394,27029462037.460514,603607783349.0371,"2021-07-22 01:00:15",0.434714431586138122583518930958,1,3.42105
bitcoin,5340,32175.0,4.097169718607623,27074006430.841965,605009733770.9879,"2021-07-22 02:00:15",0.431002309612397637299107142857,1,4.2
bitcoin,5344,31927.0,2.1630789368854337,26701200863.994728,599048397954.5378,"2021-07-22 03:00:14",0.441243407254130953972286374134,1,4.15254
bitcoin,5348,31927.0,2.1630789368854337,26701200863.994728,599048397954.5378,"2021-07-22 04:00:14",0.450217334825865353897911832947,1,4.22222
bitcoin,5351,31991.0,1.231752004731047,25695048905.244267,600479421081.5455,"2021-07-22 05:00:15",0.446190718088489860467706013363,1,4.33333
bitcoin,5355,32281.0,2.369797639018963,25886843758.601654,605699022584.3662,"2021-07-22 06:00:15",0.451206965635462502658536585366,1,4.125
bitcoin,5359,32124.0,1.7113425110027725,25464156810.418533,602766219036.0411,"2021-07-22 07:00:16",0.464120626657508138906976744186,1,3.72727
bitcoin,5363,32124.0,1.7113425110027725,25464156810.418533,602766219036.0411,"2021-07-22 08:00:17",0.445827596115343497249417249417,1,3.84211
bitcoin,5367,32124.0,1.7113425110027725,25464156810.418533,602766219036.0411,"2021-07-22 09:00:14",0.471482262921494403468468468468,1,3.62857
bitcoin,5371,32427.0,0.4915359087207376,24532446125.48636,607229394599.4818,"2021-07-22 10:00:15",0.475324799801523336914153132251,1,3.6
bitcoin,5374,32447.0,0.6525124102349,23815015918.55843,608524747414.5116,"2021-07-22 11:00:16",0.459023308790760273012345679012,1,4.10204
bitcoin,5380,32336.0,0.7800154237670881,21892184274.582363,605879647456.2662,"2021-07-22 12:00:15",0.483590248445013784834905660377,1,3.36842
bitcoin,5383,32378.0,2.6458844664046386,20719946762.44651,608127728551.8644,"2021-07-22 13:00:14",0.478932966113365193801843317972,1,2.92
bitcoin,5388,32341.0,1.3143306008980842,20127820559.057056,606928795590.7445,"2021-07-22 14:00:14",0.452121023471667389065420560748,1,3.27778
bitcoin,5390,32270.0,1.1259817815465427,19911061090.386276,605499012058.7653,"2021-07-22 15:00:14",0.449779666148090815236966824645,1,3.21622
bitcoin,5394,32270.0,1.1259817815465427,19911061090.386276,605499012058.7653,"2021-07-22 16:00:14",0.462401621540387472962962962963,1,3.375
bitcoin,5398,32396.0,0.2562221308551587,19707247896.45621,607621607805.3499,"2021-07-22 17:00:14",0.469436873092455566135265700483,1,3.28571
bitcoin,5402,32408.0,0.9749938259371932,19297214185.498264,607686924749.0408,"2021-07-22 18:00:15",0.473122651867678599458128078818,1,3.36364
bitcoin,5405,32856.0,2.4485322840467427,19851023180.560997,616511337876.6274,"2021-07-22 19:00:15",0.457887505127854424324942791762,1,3.75
bitcoin,5409,32648.0,2.2799818756087586,20062182585.39453,612611197984.3068,"2021-07-22 20:00:15",0.477251513712648034106280193237,1,3.52174
bitcoin,5416,32613.0,1.8795421050548482,20225854296.273006,611946116204.9484,"2021-07-22 21:00:14",0.459494688969919049609195402299,1,3.08696
bitcoin,5419,32696.0,1.8068216333624172,20253659058.806885,614087249398.9893,"2021-07-22 22:00:15",0.458357307001514989865771812081,1,3.57143
bitcoin,5422,32709.0,2.3441196276950267,20548049217.03005,613756727512.8177,"2021-07-22 23:00:15",0.480177682402322618273381294964,1,2.90909
bitcoin,5426,32709.0,2.3441196276950267,20548049217.03005,613756727512.8177,"2021-07-23 00:00:15",0.417425843007932199112149532710,1,4.0
bitcoin,5429,32508.0,1.0829703549115997,20476177076.147243,609989840625.8424,"2021-07-23 01:00:15",0.440079897216388156333333333333,1,3.48649
bitcoin,5433,32508.0,1.0829703549115997,20476177076.147243,609989840625.8424,"2021-07-23 02:00:15",0.456731516902369482037037037037,1,4.04348
bitcoin,5437,32508.0,1.0829703549115997,20476177076.147243,609989840625.8424,"2021-07-23 03:00:15",0.449108566919104942374100719424,1,4.11111
bitcoin,5442,32383.0,1.2076587666943221,20498894200.07819,607635399347.4366,"2021-07-23 04:00:15",0.461061921082523070277136258661,1,2.51724
bitcoin,5447,32387.0,1.2374345412167054,20446361960.2345,607716482797.8813,"2021-07-23 05:00:15",0.460348282134133661937799043062,1,3.61818
bitcoin,5450,32390.0,0.33837500115124636,19897171310.145615,607775250833.2859,"2021-07-23 06:00:15",0.459579507985183491722488038278,1,3.0
bitcoin,5457,32311.0,-0.2055654044456656,19721955338.047024,605961180103.3025,"2021-07-23 13:00:15",0.461632921573627425180722891566,1,3.66667
bitcoin,5461,32311.0,-0.2055654044456656,19721955338.047024,605961180103.3025,"2021-07-23 14:00:14",0.463764794778712708088578088578,1,3.59459
bitcoin,5465,32675.0,1.2557408457909176,20639331378.170353,613132113829.2823,"2021-07-23 15:00:15",0.460395416210371034467592592593,1,2.40541
bitcoin,5471,33368.0,3.538241859178771,21926041397.525253,626135792353.4183,"2021-07-23 16:00:14",0.450927914174761784402035623410,1,3.42424
bitcoin,5475,33500.0,3.4410095991167093,23043082293.22026,628625764480.4508,"2021-07-23 17:00:15",0.452544575726444072070707070707,1,2.66667
bitcoin,5478,33651.0,3.801992365865561,23983916458.552597,632076586387.141,"2021-07-23 18:00:15",0.487373227698301308416075650118,1,2.72414
bitcoin,5483,33650.0,2.4080016028786444,24041630368.485325,631433241506.686,"2021-07-23 19:00:15",0.485297225942870353113207547170,1,3.08
bitcoin,5488,33703.0,3.1745919800569435,23927625928.537937,631828459968.5286,"2021-07-23 20:00:15",0.460113388390463091401869158879,1,3.5
bitcoin,5490,33672.0,3.2491855711527706,24050339404.364483,630994950987.3385,"2021-07-23 21:00:15",0.437840369045734407533333333333,1,3.48276
bitcoin,5494,33672.0,3.2491855711527706,24050339404.364483,630994950987.3385,"2021-07-23 22:01:03",0.462258235672340306264236902050,1,3.43902
bitcoin,5498,33672.0,3.2491855711527706,24050339404.364483,630994950987.3385,"2021-07-23 23:00:45",0.511839024826537730302325581395,1,3.22222
bitcoin,5503,33951.0,4.090697606557666,24416879411.517063,636199217133.6195,"2021-07-24 00:00:23",0.477397849607580111933962264151,1,2.94118
bitcoin,5505,33848.0,4.120563913819438,24269807926.436626,635155934182.0697,"2021-07-24 01:00:23",0.473262648690830576013986013986,1,2.94286
bitcoin,5510,33653.0,3.660263674602069,23986507181.368313,631368225770.973,"2021-07-24 02:00:23",0.480169651960196938802992518703,1,3.32258
bitcoin,5516,33860.0,4.488338737456772,24031946632.156216,635380702856.4109,"2021-07-24 03:00:22",0.461805876550904240120481927711,1,3.58065
bitcoin,5518,33946.0,4.802191836392403,24004719185.133595,636997434437.8488,"2021-07-24 04:00:44",0.466948711128864427750611246944,1,3.0
bitcoin,5523,33883.0,4.618156459288429,24307154114.079,634195676926.4694,"2021-07-24 05:00:24",0.486097064807817532675324675325,1,3.29268
bitcoin,5526,33881.0,4.603046291261529,24211357794.51055,635093213654.5684,"2021-07-24 06:00:23",0.436470904295713129530516431925,1,3.72
bitcoin,5530,33835.0,3.801157065895629,24095804911.073288,635147561456.0527,"2021-07-24 07:01:05",0.472291660018083523853658536585,1,4.28205
bitcoin,5535,33935.0,4.410219535697367,24121990424.45604,636796154859.9819,"2021-07-24 08:00:24",0.464199808143131140858468677494,1,3.2439
bitcoin,5539,33935.0,4.410219535697367,24121990424.45604,636796154859.9819,"2021-07-24 09:00:24",0.490276127373394767847826086957,1,4.46667
bitcoin,5543,33935.0,4.410219535697367,24121990424.45604,636796154859.9819,"2021-07-24 10:00:24",0.471575807297119392592592592593,1,4.60976
bitcoin,5547,34302.0,6.200206598256301,24377158357.39639,643700085471.5583,"2021-07-24 11:00:15",0.474092669059744978296460176991,1,3.38298
bitcoin,5549,34298.0,6.551269477794877,24473049948.371098,644090570542.4443,"2021-07-24 12:00:14",0.467247390876645629057971014493,1,3.8
bitcoin,5553,34298.0,6.551269477794877,24473049948.371098,644090570542.4443,"2021-07-24 13:00:14",0.481421970599275127505995203837,1,3.84615
bitcoin,5557,33996.0,4.533417787170883,24140066618.349056,637936352786.8088,"2021-07-24 14:00:15",0.494108221019214056792452830189,1,4.2381
bitcoin,5561,33996.0,4.533417787170883,24140066618.349056,637936352786.8088,"2021-07-24 15:00:15",0.493598123283489890676328502415,1,3.42623
bitcoin,5565,34056.0,2.4817942413262295,22975323815.36798,639079629571.5629,"2021-07-24 16:00:15",0.491907548351386162036082474227,1,3.7234
bitcoin,5572,34296.0,2.3201415067295534,22049794448.461975,642012590040.6406,"2021-07-24 17:00:15",0.491807212372952834677804295943,1,2.92
bitcoin,5576,34296.0,2.3201415067295534,22049794448.461975,642012590040.6406,"2021-07-24 18:00:15",0.483731650613706585216400911162,1,3.44
bitcoin,5580,34296.0,2.3201415067295534,22049794448.461975,642012590040.6406,"2021-07-24 19:00:15",0.450834475858987636299765807963,1,3.15385
bitcoin,5583,34229.0,1.5619240970288961,20737596966.52396,640909451359.7522,"2021-07-24 20:00:15",0.497545312548225578568181818182,1,3.81481
bitcoin,5585,34226.0,1.4916081307555207,20572461420.26673,642271857962.9319,"2021-07-24 21:00:15",0.532034061587387280187353629977,1,2.77174
bitcoin,5589,34226.0,1.4916081307555207,20572461420.26673,642271857962.9319,"2021-07-24 22:00:16",0.523750503194932081969365426696,1,4.10526
bitcoin,5596,34333.0,1.5719483779506174,20485752070.705452,644291107998.4249,"2021-07-24 23:00:15",0.479544959825660113394495412844,1,4.07246
bitcoin,5598,34490.0,1.6297237035981127,20446196746.9849,647180605925.151,"2021-07-25 00:00:16",0.507739852613477565273631840796,1,3.30303
bitcoin,5602,34490.0,1.6297237035981127,20446196746.9849,647180605925.151,"2021-07-25 01:00:15",0.471541297565649553075060532688,1,3.85714
bitcoin,5605,34559.0,2.684358465687057,20698901762.989662,648789241124.1447,"2021-07-25 02:00:16",0.492478464937044513379629629630,1,3.25532
bitcoin,5609,34575.0,2.1097990062378864,21016824567.831642,646499600163.3799,"2021-07-25 03:00:15",0.486161710455400313462469733656,1,3.73171
bitcoin,5615,34291.0,1.0174366048200298,20778354196.21213,643511261777.5613,"2021-07-25 04:00:15",0.519966435605201166256038647343,1,4.2973
bitcoin,5617,34442.0,1.6467454517740947,20620887050.9952,645682163117.6343,"2021-07-25 05:00:14",0.486544141029737081638554216867,1,3.38462
bitcoin,5624,34329.0,1.323519629713081,20570036822.267803,644093360764.0808,"2021-07-25 06:00:15",0.456143412340203285375854214123,1,4.0
bitcoin,5625,34259.0,1.2789170771628535,20797117490.551563,642904486446.6505,"2021-07-25 07:00:15",0.475632481312809083197115384615,1,3.29787
bitcoin,5629,34094.0,0.5049522406790065,20997721337.48526,637659530541.2408,"2021-07-25 08:00:16",0.465084584210163508307692307692,1,3.7907
bitcoin,5633,34094.0,0.5049522406790065,20997721337.48526,637659530541.2408,"2021-07-25 09:00:15",0.454606430171287223470319634703,1,4.27273
bitcoin,5637,34181.0,-0.8057968770358449,20294771269.172665,642336455798.4647,"2021-07-25 10:00:15",0.487612481159101673220338983051,1,4.16981
bitcoin,5641,34476.0,0.4455716390026919,20148565193.829994,646450581178.8807,"2021-07-25 11:00:14",0.502369376241734032529832935561,1,4.17073
bitcoin,5647,34435.0,0.39975179722107634,20003950569.41409,646133309251.2872,"2021-07-25 12:00:14",0.477232028608736783212560386473,1,3.11111
bitcoin,5649,34392.0,1.7126772210216537,20005677576.31068,645518218343.3678,"2021-07-25 13:00:14",0.474513591686987507694300518135,1,3.17143
bitcoin,5653,34392.0,1.7126772210216537,20005677576.31068,645518218343.3678,"2021-07-25 14:00:14",0.453017985972578340884718498660,1,3.4
bitcoin,5657,34392.0,1.7126772210216537,20005677576.31068,645518218343.3678,"2021-07-25 15:00:14",0.466852411554724562818627450980,1,3.58824
bitcoin,5661,34392.0,1.7126772210216537,20005677576.31068,645518218343.3678,"2021-07-25 16:00:15",0.477501204508600882500000000000,1,2.51724
bitcoin,5665,34392.0,1.7126772210216537,20005677576.31068,645518218343.3678,"2021-07-25 17:00:14",0.505554340389698588272251308901,1,1.88136
bitcoin,5672,36203.0,6.635638019987924,22915639514.95654,675999105390.3917,"2021-07-25 18:00:14",0.495597893804735478317535545024,1,1.19048
bitcoin,5673,38295.0,12.707090201392676,31919366348.33364,718678876646.3604,"2021-07-25 19:00:15",0.488876139408066162261904761905,1,3.3
bitcoin,5679,38269.0,11.796908831879058,33592483787.849384,723402023654.7505,"2021-07-25 20:00:15",0.498831483866552562583120204604,1,3.35294
bitcoin,5683,38269.0,11.796908831879058,33592483787.849384,723402023654.7505,"2021-07-25 21:00:15",0.487268242918992345240506329114,1,3.56
bitcoin,5687,38269.0,11.796908831879058,33592483787.849384,723402023654.7505,"2021-07-25 22:00:16",0.470361710600106115204819277108,1,4.11111
bitcoin,5692,38601.0,12.43055504679492,35868205445.03676,724418438029.0358,"2021-07-25 23:00:15",0.479275469172825203776595744681,1,3.70588
bitcoin,5695,38714.0,12.233929383683147,37170157210.20181,726549557877.2448,"2021-07-26 00:00:15",0.486797840268623951212121212121,1,3.4
bitcoin,5699,38714.0,12.233929383683147,37170157210.20181,726549557877.2448,"2021-07-26 01:00:15",0.488677474985019761558752997602,1,2.53191
bitcoin,5703,38164.0,10.4267863568384,38734331698.47747,716223330998.6681,"2021-07-26 02:00:15",0.485132639830871333383458646617,1,2.45455
bitcoin,5707,38139.0,10.339658181955315,38871415986.33022,715749378192.3876,"2021-07-26 03:00:15",0.475375260859727860075000000000,1,2.42857
bitcoin,5710,38504.0,12.285679068501686,39533836623.89689,722607838467.6454,"2021-07-26 04:00:15",0.462332968154679177922705314010,1,3.0
bitcoin,5713,38454.0,11.813154114239067,40031997059.62837,721672876866.9905,"2021-07-26 05:00:15",0.468875477351248264025000000000,1,3.30769
bitcoin,5719,38701.0,12.733082021299785,40858692330.850174,726300563211.9984,"2021-07-26 06:00:15",0.465180806400700864116222760291,1,3.76923
bitcoin,5724,38396.0,12.14192914427244,41501368434.11426,720583929997.6495,"2021-07-26 07:00:15",0.466338804306615379685990338164,1,3.66667
bitcoin,5728,38396.0,12.14192914427244,41501368434.11426,720583929997.6495,"2021-07-26 08:00:15",0.502020452355984416336633663366,1,4.01449
bitcoin,5732,38630.0,12.719949568509485,42031077067.38471,724985032029.1024,"2021-07-26 09:00:14",0.478616858817052955083135391924,1,3.37288
bitcoin,5734,39167.0,14.416602107019937,43609231396.22439,737666287821.5515,"2021-07-26 10:00:15",0.487929381899066736666666666667,1,4.04
bitcoin,5738,39167.0,14.416602107019937,43609231396.22439,737666287821.5515,"2021-07-26 11:00:15",0.532452944119771333088888888889,1,3.77778
bitcoin,5742,39841.0,15.655971535921278,46187456911.149155,747538939197.5043,"2021-07-26 12:00:14",0.478902629333470258004926108374,1,3.62069
bitcoin,5748,39606.0,15.159199291131973,48030210892.5152,743297629317.7163,"2021-07-26 13:00:15",0.499045437055767752083333333333,1,3.45714
bitcoin,5750,37587.0,8.989973506056211,49052751005.924805,743297629317.7163,"2021-07-26 14:00:15",0.491247653923552446868686868687,1,2.66667
bitcoin,5756,37231.0,7.638653212977379,51869670450.53119,698746226547.2186,"2021-07-26 15:00:14",0.490659957649502369634464751958,1,2.46154
bitcoin,5760,37231.0,7.638653212977379,51869670450.53119,698746226547.2186,"2021-07-26 16:00:15",0.478285477034404837142857142857,1,2.72973
bitcoin,5764,37227.0,4.783960880896944,53475948154.04178,698654120074.028,"2021-07-26 17:00:15",0.476790178416654317853535353535,1,2.69231
bitcoin,5768,37386.0,3.2670726737460756,52411089918.36721,701039861923.0902,"2021-07-26 18:00:15",0.483372779711183296361445783133,1,3.09524
bitcoin,5772,36987.0,-3.4350119083476653,45138903841.98485,694248059560.9375,"2021-07-26 19:00:15",0.493413610201935438023255813953,1,3.17391
bitcoin,5776,36987.0,-3.4350119083476653,45138903841.98485,694248059560.9375,"2021-07-26 20:00:15",0.547952483735374501936936936937,1,3.5
bitcoin,5778,36890.0,-3.423787853978768,44369741336.62781,690912607017.9905,"2021-07-26 21:00:15",0.503998008486335283112128146453,1,3.11765
bitcoin,5783,37180.0,-3.17044129536337,44558761430.726166,694066690919.3088,"2021-07-26 22:00:15",0.521629930719834148397291196388,1,3.14286
bitcoin,5787,37180.0,-3.17044129536337,44558761430.726166,694066690919.3088,"2021-07-26 23:00:16",0.517682955818003918795180722892,1,2.77778
bitcoin,5791,37180.0,-3.17044129536337,44558761430.726166,694066690919.3088,"2021-07-27 00:00:14",0.480853828712354736025316455696,1,3.14286
bitcoin,5793,37032.0,-2.6857264709660202,41987241737.77573,693070859543.7709,"2021-07-27 01:00:15",0.492130269630673970717703349282,1,3.0
bitcoin,5800,37322.0,-2.2313200796097594,41892887870.7584,700831960731.0629,"2021-07-27 02:00:15",0.486267450180920690404040404040,1,3.57143
bitcoin,5804,37322.0,-2.2313200796097594,41892887870.7584,700831960731.0629,"2021-07-27 03:00:15",0.493374831423970869581280788177,1,4.25
bitcoin,5807,37805.0,-1.815518197786465,42776558835.88924,705977660709.0425,"2021-07-27 04:00:15",0.492975047826766969375000000000,1,3.58065
bitcoin,5811,37805.0,-1.815518197786465,42776558835.88924,705977660709.0425,"2021-07-27 05:00:16",0.495099988440281068029556650246,1,3.0
bitcoin,5814,38500.0,-0.26551018007775,43747581862.96535,724514721127.2997,"2021-07-27 06:00:16",0.508038765622908820481927710843,1,3.25
bitcoin,5818,38500.0,-0.26551018007775,43747581862.96535,724514721127.2997,"2021-07-27 07:00:25",0.482272516899895900291262135922,1,3.4
bitcoin,5822,38500.0,-0.26551018007775,43747581862.96535,724514721127.2997,"2021-07-27 08:01:11",0.487743010870252037581699346405,1,4.125
bitcoin,5826,38500.0,-0.26551018007775,43747581862.96535,724514721127.2997,"2021-07-27 09:00:16",0.473433770305876222656250000000,1,3.90909
bitcoin,5829,37691.0,-3.769091821874687,43542635853.62557,710706009625.257,"2021-07-27 10:00:15",0.501472738619600792314606741573,1,4.16667
bitcoin,5833,37691.0,-3.769091821874687,43542635853.62557,710706009625.257,"2021-07-27 11:00:15",0.464965042350518758733031674208,1,4.11765
bitcoin,5837,37873.0,-4.645203323792683,42575634152.66716,715347758323.6965,"2021-07-27 12:00:15",0.499558758045652228768472906404,1,3.27027
bitcoin,5843,38057.0,-3.8492833720063167,41144463287.95519,714269033812.8777,"2021-07-27 13:00:14",0.474457407526194755714285714286,1,3.0
bitcoin,5848,38079.0,2.0390028340479556,37731273480.73275,715024902953.8741,"2021-07-27 14:00:14",0.473785961550364658372703412073,1,3.51282
bitcoin,5852,38079.0,2.0390028340479556,37731273480.73275,715024902953.8741,"2021-07-27 15:00:14",0.475951581175734358463414634146,1,2.44444
bitcoin,5856,38079.0,2.0390028340479556,37731273480.73275,715024902953.8741,"2021-07-27 16:00:14",0.481150184269293698737623762376,1,4.10345
bitcoin,5858,39209.0,5.326141681882184,36517433387.99977,735887837718.721,"2021-07-27 17:00:15",0.494260469877163371597051597052,1,2.77778
bitcoin,5863,39139.0,4.69072445328415,36470565506.949684,734301997027.5798,"2021-07-27 18:00:15",0.457660651975003632312775330396,1,2.48387
bitcoin,5866,39860.0,7.7673121718658065,37142177466.26152,747386817465.8116,"2021-07-27 19:00:18",0.492722277212089119029345372460,1,2.13043
bitcoin,5869,39870.0,9.356527838535445,38361522637.36157,748557334346.5458,"2021-07-27 20:00:16",0.484841252640746108045977011494,1,2.6
bitcoin,5875,39720.0,7.619546084103848,38777876742.60504,751807661268.3212,"2021-07-27 21:00:16",0.463402958128644135540229885057,1,2.35135
bitcoin,5877,39763.0,6.946292379326439,38927157414.69297,746297758998.8965,"2021-07-27 22:00:15",0.494244300128438514042553191489,1,3.05128
