"crypto","usd","usd_market_cap","usd_24h_vol","usd_24h_change","last_updated_at","id","load_date"
bitcoin,36149.0,676843762741.0059,36137771876.87025,-0.20469683372428904,1622537866,286,"2021-06-01 02:00:04"
bitcoin,36263.0,678971139779.548,36013579198.08811,0.6362458986535402,1622541575,291,"2021-06-01 03:00:09"
bitcoin,36425.0,682015258720.9008,34684697441.790924,-1.5434841362079417,1622545184,294,"2021-06-01 04:00:04"
bitcoin,36622.0,685701463858.4856,33473565786.26558,-0.8602366503269843,1622548770,298,"2021-06-01 05:00:04"
bitcoin,36280.0,679657087919.9323,33140096555.5506,-1.392777911502293,1622552365,303,"2021-06-01 06:00:04"
bitcoin,37035.0,693441984870.3794,34168494503.814144,0.5208062083404134,1622555983,306,"2021-06-01 07:00:05"
bitcoin,36582.0,684960322985.45,34880764271.090195,-0.18565628718634308,1622559550,309,"2021-06-01 08:00:04"
bitcoin,36234.0,678440730987.9233,33960199744.408752,-2.2146915727704557,1622563180,313,"2021-06-01 09:00:04"
bitcoin,35971.0,673521400695.0953,33252594360.368176,-3.1009547504721158,1622566771,317,"2021-06-01 10:00:06"
bitcoin,36308.0,679833302171.5209,33286774785.59267,-1.815914665130434,1622570333,321,"2021-06-01 11:00:04"
bitcoin,36411.0,682679851721.5505,33542931879.105812,-0.7831821861380465,1622573958,326,"2021-06-01 12:00:04"
bitcoin,35893.0,672056607341.3661,33493777467.491795,-2.6647311323577756,1622577567,330,"2021-06-01 13:00:04"
bitcoin,36221.0,678210472893.6498,33123214963.68563,-1.1750982304285416,1622581115,333,"2021-06-01 14:00:04"
bitcoin,36437.0,682241283143.9443,34046849860.71927,-1.4485990775212847,1622584747,338,"2021-06-01 15:00:04"
bitcoin,36452.0,682528255985.8103,34081046178.333153,-1.2435759696423692,1622588379,341,"2021-06-01 16:00:04"
bitcoin,36680.0,686805261463.8499,33544797724.265793,-1.6331289139855594,1622591941,347,"2021-06-01 17:00:05"
bitcoin,36233.0,678432898020.504,33231427363.65966,-3.982036722463694,1622595585,350,"2021-06-01 18:00:13"
bitcoin,36243.0,678613430173.9437,32377951646.77485,-2.8474971427517692,1622599144,356,"2021-06-01 19:00:04"
bitcoin,36503.0,683484109405.5458,32694878564.7177,-0.8080015170101275,1622602788,359,"2021-06-01 20:00:04"
bitcoin,36498.0,683406481954.733,31684650867.642944,-0.6099583429682822,1622606360,364,"2021-06-01 21:00:04"
bitcoin,36714.0,687425170898.4971,32581580299.069393,-0.3059897006523579,1622610001,365,"2021-06-01 22:00:04"
bitcoin,36906.0,691034444643.8595,32725410874.327473,-1.164779031403571,1622613585,370,"2021-06-01 23:00:08"
bitcoin,36788.0,688836910738.3486,32471020539.715557,-0.31251553685396616,1622617149,375,"2021-06-02 00:00:09"
bitcoin,37318.0,698751087821.2386,33469484339.960014,3.272326862157925,1622620723,379,"2021-06-02 01:00:04"
bitcoin,37383.0,697704326546.1028,32968304946.71967,3.3345174554357544,1622624367,381,"2021-06-02 02:00:04"
bitcoin,37337.0,699119707229.4177,33006540622.518375,2.9344901537678334,1622627935,386,"2021-06-02 03:00:04"
bitcoin,37150.0,695614492519.9808,32816497061.718613,1.9885308884387616,1622631558,390,"2021-06-02 04:00:04"
bitcoin,37199.0,696544058620.3491,32663810633.05379,1.5757837574460118,1622635168,395,"2021-06-02 05:00:04"
bitcoin,37199.0,696544058620.3491,32663810633.05379,1.5757837574460118,1622635168,399,"2021-06-02 06:01:04"
bitcoin,37549.0,703093821469.8306,32159096800.38676,1.3863559590137278,1622642358,401,"2021-06-02 07:00:04"
bitcoin,37956.0,710679637482.7863,32564763648.259632,3.835081719715584,1622646000,405,"2021-06-02 08:00:04"
bitcoin,37956.0,710679637482.7863,32564763648.259632,3.835081719715584,1622646000,409,"2021-06-02 09:01:04"
bitcoin,37841.0,709660034770.8928,32372837703.281937,5.105170930531291,1622653178,415,"2021-06-02 10:00:04"
bitcoin,37998.0,711514338717.3635,32200104420.49139,4.593530034219881,1622656776,418,"2021-06-02 11:00:04"
bitcoin,37998.0,711514338717.3635,32200104420.49139,4.593530034219881,1622656776,422,"2021-06-02 12:01:04"
bitcoin,37884.0,709373499967.7157,30873069953.187084,5.019339612529607,1622663982,426,"2021-06-02 13:00:04"
bitcoin,37731.0,706514830007.896,30859249918.204353,4.078200317025788,1622667583,432,"2021-06-02 14:00:03"
bitcoin,37879.0,708983371976.8784,31534336744.90294,4.103813193054001,1622671186,436,"2021-06-02 15:00:05"
bitcoin,37538.0,702907997668.118,31344012293.281425,2.726947574057435,1622674789,440,"2021-06-02 16:00:04"
bitcoin,37628.0,704606384298.4889,31200460537.09143,2.4382125405621924,1622678409,442,"2021-06-02 17:00:20"
bitcoin,37393.0,700198359817.7175,30526691464.954235,3.2024093809603937,1622681968,446,"2021-06-02 18:00:04"
bitcoin,37339.0,699186851195.8568,30821654231.639732,2.8482498508541694,1622685590,449,"2021-06-02 19:00:04"
bitcoin,37339.0,699186851195.8568,30821654231.639732,2.8482498508541694,1622685590,453,"2021-06-02 20:01:04"
bitcoin,37686.0,705674350200.1494,30995775996.747013,3.261103244352964,1622692761,457,"2021-06-02 21:00:03"
bitcoin,38157.0,714503222959.1691,31611742075.3769,3.929557536590301,1622696388,461,"2021-06-02 22:00:04"
bitcoin,38876.0,727975318517.435,33253933293.414913,5.339969066220164,1622699962,465,"2021-06-02 23:00:07"
bitcoin,38947.0,729291282665.5588,33697042730.310017,5.866949212447438,1622703539,471,"2021-06-03 00:00:04"
bitcoin,38638.0,726174846302.1135,33090892965.709736,3.568987427525457,1622707158,473,"2021-06-03 01:00:04"
bitcoin,38870.0,727860441926.6306,32367900504.53315,3.6396203725669487,1622710750,479,"2021-06-03 02:00:05"
bitcoin,39240.0,734797806805.3246,33403736797.66404,5.292846413651877,1622714364,484,"2021-06-03 03:00:04"
bitcoin,39365.0,737131046675.1382,34122529583.43164,6.034322563878714,1622717970,488,"2021-06-03 04:00:04"
bitcoin,38922.0,728829350388.8315,34142420770.668854,4.630520346546479,1622721582,490,"2021-06-03 05:00:05"
bitcoin,39156.0,733225608308.8943,34854961701.14171,5.0016073505560374,1622725091,495,"2021-06-03 06:00:05"
bitcoin,38471.0,720385591762.8671,34578794052.81086,2.493205547910932,1622728788,497,"2021-06-03 07:00:04"
bitcoin,38679.0,724297531695.6694,34284911548.4597,1.9067928237283749,1622732392,501,"2021-06-03 08:00:13"
bitcoin,38502.0,720974258609.9962,33623432324.08382,1.1025557232432235,1622735972,508,"2021-06-03 09:00:03"
bitcoin,38986.0,730039709819.0126,33674084166.39189,3.024804070092064,1622739556,511,"2021-06-03 10:00:11"
bitcoin,38976.0,729863768938.5164,33698580564.120136,2.5394396350908974,1622743148,516,"2021-06-03 11:00:03"
bitcoin,38591.0,722650380017.375,33464910220.115685,1.5116842693559387,1622746784,517,"2021-06-03 12:00:05"
bitcoin,38561.0,722689717184.3237,32556999596.918507,1.787572515585284,1622750358,522,"2021-06-03 13:00:04"
bitcoin,38679.0,723214274684.35,33274311569.92919,2.3805617090557485,1622753984,528,"2021-06-03 14:00:13"
bitcoin,38745.0,725531481734.281,32831455879.873898,2.2853798828669634,1622757557,532,"2021-06-03 15:00:04"
bitcoin,38923.0,728869147474.9376,32848722313.605625,3.6889692613148473,1622761199,534,"2021-06-03 16:00:04"
bitcoin,39151.0,733150718114.4554,33396718844.557133,4.119985016922876,1622764770,537,"2021-06-03 17:00:04"
bitcoin,38704.0,724780648524.1847,34106572519.07535,3.4786441971027338,1622768354,542,"2021-06-03 18:00:05"
bitcoin,37850.0,708790185396.9227,35072953365.080215,1.3685633115698788,1622771948,545,"2021-06-03 19:00:05"
bitcoin,37715.0,706257059373.9349,35245417061.97055,0.819249478489613,1622775594,550,"2021-06-03 20:00:04"
bitcoin,38027.0,712095665654.1538,36791440062.6423,0.9051747102723628,1622779148,556,"2021-06-03 21:00:04"
bitcoin,37667.0,705356834413.0593,35888630358.700745,-1.2879141009965602,1622782778,558,"2021-06-03 22:00:04"
bitcoin,36738.0,687960243615.984,35537593931.25882,-5.427116989052299,1622786367,564,"2021-06-03 23:00:04"
bitcoin,36819.0,688914378831.8257,36850872046.57804,-5.512360778929015,1622789969,568,"2021-06-04 00:00:04"
bitcoin,36690.0,687067858870.8331,37025373703.62407,-5.042809368365721,1622793537,569,"2021-06-04 01:00:04"
bitcoin,36786.0,688859874517.8936,37519950048.90831,-5.483014192204966,1622797130,576,"2021-06-04 02:00:04"
bitcoin,36839.0,689903794205.6171,37536676888.68181,-6.15147955854871,1622800739,577,"2021-06-04 03:00:04"
bitcoin,36697.0,688026086160.9153,37081021768.688225,-6.986243694127754,1622804396,584,"2021-06-04 04:00:05"
bitcoin,36561.0,683646621874.2681,36480874787.06428,-6.065663575783798,1622807965,585,"2021-06-04 05:00:05"
bitcoin,37348.0,699391162145.4686,39932921803.131256,-4.631091459106001,1622811561,591,"2021-06-04 06:00:04"
bitcoin,36810.0,689324308859.8832,39179602669.016846,-4.316198323699817,1622815158,596,"2021-06-04 07:00:05"
bitcoin,36828.0,689658243678.8948,39435442525.43742,-4.786854698335151,1622818789,598,"2021-06-04 08:00:11"
bitcoin,37057.0,693959176363.5999,40068338031.44343,-3.8784963125720897,1622822380,601,"2021-06-04 09:00:04"
bitcoin,36913.0,690845983707.8124,39507298691.74356,-4.910363340272577,1622825987,608,"2021-06-04 10:00:04"
bitcoin,37137.0,697551056627.2678,39032297213.986664,-4.6116595057802074,1622829555,611,"2021-06-04 11:00:04"
bitcoin,37151.0,695719829081.0968,38973963077.09988,-3.7307130325890974,1622833171,616,"2021-06-04 12:00:05"
bitcoin,36860.0,692646543185.9097,39495012901.93074,-4.429974637957836,1622836793,620,"2021-06-04 13:00:04"
bitcoin,37051.0,693844621400.371,39745962922.72288,-4.247017020686405,1622840388,622,"2021-06-04 14:00:05"
bitcoin,37200.0,696484708727.2014,39088105548.18163,-4.074029785488192,1622844000,625,"2021-06-04 15:00:06"
bitcoin,37177.0,696210387136.9707,38871772351.82553,-4.484952006411364,1622847585,632,"2021-06-04 16:00:19"
bitcoin,36939.0,691930478667.256,39345490149.31464,-5.651395886721099,1622851148,635,"2021-06-04 17:00:04"
bitcoin,37947.0,710633520475.912,40426063194.161125,-2.0592684642130417,1622854776,640,"2021-06-04 18:00:05"
bitcoin,37772.0,707351428145.4838,38920790299.45998,-0.2841361460616233,1622858369,644,"2021-06-04 19:00:04"
bitcoin,37660.0,702541282280.8112,38116886613.988846,-0.14639543938180705,1622861970,645,"2021-06-04 20:00:04"
bitcoin,37484.0,701959972187.6023,36956840527.096596,-1.4883153450019737,1622865561,650,"2021-06-04 21:00:04"
bitcoin,37785.0,707604367745.3641,37391692763.786644,0.31411656752686445,1622869169,655,"2021-06-04 22:00:04"
bitcoin,37767.0,707259781911.918,35638793670.38477,2.8343538128985832,1622872780,659,"2021-06-04 23:00:04"
bitcoin,37867.0,707433077856.7163,34809921715.79172,2.760230398845698,1622876355,662,"2021-06-05 00:00:04"
bitcoin,37724.0,706468944382.0066,33784847787.68882,3.251195853992788,1622879995,666,"2021-06-05 01:00:12"
bitcoin,37917.0,710457704989.2107,33187230518.842785,3.4428467306733315,1622883598,669,"2021-06-05 02:00:04"
bitcoin,36484.0,683235877299.0405,32332104683.29398,-0.9494722197644625,1622887192,673,"2021-06-05 03:00:04"
bitcoin,36484.0,683247232771.5441,34032931298.903336,-0.5795326149958119,1622890778,679,"2021-06-05 04:00:03"
bitcoin,35872.0,670900467270.7545,34007942060.92407,-1.7277983515850766,1622894371,681,"2021-06-05 05:00:04"
bitcoin,36088.0,675832635826.5856,33503472697.838722,-3.3385929587240355,1622897995,687,"2021-06-05 06:00:05"
bitcoin,35880.0,671935095421.9176,32832489451.229786,-2.51682101603912,1622901584,690,"2021-06-05 07:00:12"
bitcoin,35694.0,668452527156.9037,32487934556.81345,-3.1000476261856083,1622905165,695,"2021-06-05 08:00:06"
bitcoin,36337.0,680502899085.7815,33080268925.812893,-1.943310728558719,1622908769,699,"2021-06-05 09:00:04"
bitcoin,36075.0,675597980285.2047,31983912071.60765,-2.2705611625978714,1622912374,702,"2021-06-05 10:00:05"
bitcoin,36061.0,675330259223.5758,32331679383.48648,-2.8985602113979474,1622915936,707,"2021-06-05 11:00:05"
bitcoin,36121.0,677034727879.9961,31825217525.935806,-2.7655030633899362,1622919560,711,"2021-06-05 12:00:06"
bitcoin,35920.0,672686556464.2286,32192741034.56395,-2.552437362496587,1622923155,713,"2021-06-05 13:00:07"
bitcoin,35913.0,670660485422.446,32490013039.58218,-3.0706845659436395,1622926769,719,"2021-06-05 14:00:04"
bitcoin,34937.0,654280183030.6162,32291716768.392723,-6.0832194489318105,1622930341,724,"2021-06-05 15:00:03"
bitcoin,35072.0,657271673450.3942,33809350605.25732,-5.662004602154231,1622933974,725,"2021-06-05 16:00:04"
bitcoin,35547.0,662913486273.3402,34068172835.766655,-3.5115984704839307,1622937590,731,"2021-06-05 17:00:05"
bitcoin,35586.0,669057247439.0857,33320351760.74321,-6.352131159452905,1622941200,734,"2021-06-05 18:00:07"
bitcoin,36076.0,675621240444.106,33688991521.33878,-4.489981787238565,1622944762,739,"2021-06-05 19:00:06"
bitcoin,36171.0,677225200384.9574,34150711685.777237,-3.976563280961107,1622948362,741,"2021-06-05 20:00:04"
bitcoin,35972.0,673919512647.7173,33685369404.15257,-4.25286603821036,1622951964,745,"2021-06-05 21:00:03"
bitcoin,36142.0,676872237512.5498,33910200593.850716,-4.347800353752252,1622955544,752,"2021-06-05 22:00:05"
bitcoin,36179.0,677613657738.5265,33930034257.04834,-4.202777955940331,1622959142,753,"2021-06-05 23:00:04"
bitcoin,35869.0,672203051182.3341,34095302834.65655,-5.244841250190662,1622962756,759,"2021-06-06 00:00:05"
bitcoin,36205.0,678044857433.3901,34852192155.71282,-4.027758232975487,1622966394,761,"2021-06-06 01:00:04"
bitcoin,36245.0,674860172261.2849,34859065460.56105,-4.423998348627595,1622970000,766,"2021-06-06 02:00:04"
bitcoin,36169.0,677200436457.9166,33996188046.211746,0.8860306892258087,1622973601,770,"2021-06-06 03:00:04"
bitcoin,36012.0,674430224034.9587,31881543916.71737,-1.2949366179755828,1622977174,773,"2021-06-06 04:00:03"
bitcoin,35942.0,673855667450.9183,30937554144.999893,0.5157978821992713,1622980796,777,"2021-06-06 05:00:03"
bitcoin,35876.0,673157055611.9569,29874283542.89655,-0.5881934512291115,1622984350,783,"2021-06-06 06:00:05"
bitcoin,35673.0,669531828120.1675,29551953236.45509,-0.5758661805478169,1622987976,785,"2021-06-06 07:00:05"
bitcoin,36167.0,677341358103.0503,29844006188.524944,1.112658240127314,1622991596,789,"2021-06-06 08:00:04"
bitcoin,36182.0,678136803847.5414,29126028297.570663,-0.3663800674252516,1622995175,793,"2021-06-06 09:00:04"
bitcoin,36237.0,678384517984.4266,28768236461.580826,0.43068779236480337,1622998760,798,"2021-06-06 10:00:04"
bitcoin,36047.0,675192798914.8802,29112980087.934372,-0.12055452560409301,1623002551,804,"2021-06-06 11:03:43"
bitcoin,35913.0,672448061530.2078,28997798389.156235,-0.550454075439712,1623005983,808,"2021-06-06 12:00:04"
bitcoin,35751.0,669910285290.604,28416238307.756073,-0.46833077373493764,1623009555,809,"2021-06-06 13:00:05"
bitcoin,35933.0,671013285890.3486,28780458153.420177,0.5076719974153864,1623013180,813,"2021-06-06 14:00:03"
bitcoin,35989.0,674024940367.9312,27889726758.98197,3.009995931778109,1623016789,819,"2021-06-06 15:00:11"
bitcoin,35502.0,664905423318.2994,27506961400.979015,0.9264326904753043,1623020386,822,"2021-06-06 16:00:03"
bitcoin,35834.0,671131079523.7289,27689283070.836933,0.8087563594138872,1623023988,826,"2021-06-06 17:00:08"
bitcoin,36347.0,681868117373.894,28143171409.985107,2.1392963439953046,1623027563,832,"2021-06-06 18:00:03"
bitcoin,36915.0,691364349943.8284,29086617653.6198,2.080933683414434,1623031182,835,"2021-06-06 19:00:03"
bitcoin,36743.0,689307330466.67,29151656041.193832,1.5860079816882466,1623034782,838,"2021-06-06 20:00:04"
bitcoin,36422.0,681572399890.7574,28854004393.771835,0.905024356580675,1623038364,843,"2021-06-06 21:00:03"
bitcoin,36356.0,680904636135.0771,29310447590.414185,0.603251100207586,1623041999,847,"2021-06-06 22:00:06"
bitcoin,36517.0,682942272452.455,29627037496.028603,0.855498934550894,1623045524,851,"2021-06-06 23:00:03"
bitcoin,36152.0,677083090296.799,28941252835.174725,0.7874918071323246,1623049143,853,"2021-06-07 00:00:18"
bitcoin,36216.0,678293146435.0969,28659504616.850475,-0.2641094304528525,1623052798,857,"2021-06-07 01:00:04"
bitcoin,36205.0,677563047132.2949,29072912506.820747,-0.11268297206304134,1623056395,862,"2021-06-07 02:00:03"
bitcoin,36348.0,681017038047.8263,28949835016.69552,0.48754392230622196,1623060004,866,"2021-06-07 03:00:11"
bitcoin,36668.0,686755457203.9023,29789162031.273678,1.6670563731868902,1623063578,871,"2021-06-07 04:00:07"
bitcoin,36479.0,683812534463.5302,29669045428.92194,1.494152939687323,1623067161,873,"2021-06-07 05:00:03"
bitcoin,36707.0,687497413369.7472,30123779195.909782,2.226549712651963,1623070799,879,"2021-06-07 06:00:10"
bitcoin,36469.0,684081519120.074,29932107467.50059,2.212633410616927,1623074399,884,"2021-06-07 07:00:03"
bitcoin,36131.0,673867478719.792,29990985758.990837,-0.0998897154928991,1623077973,887,"2021-06-07 08:00:07"
bitcoin,36065.0,675464526801.5212,29717372071.055622,-0.32447341137202695,1623081558,890,"2021-06-07 09:00:04"
bitcoin,35776.0,669938954230.3942,29197937339.296837,-1.2728236698082729,1623085198,893,"2021-06-07 10:00:04"
bitcoin,35713.0,668877031673.5846,29805679000.774963,-0.9307975792594575,1623088784,899,"2021-06-07 11:00:04"
bitcoin,35476.0,667348550679.3656,29870329645.609318,-1.217238603513813,1623092344,902,"2021-06-07 12:00:18"
bitcoin,35683.0,667481040168.2472,30530027951.31567,-0.20609947049071586,1623095990,908,"2021-06-07 13:00:04"
bitcoin,34413.0,654063417740.7992,29967803316.29451,-4.303325351096951,1623099613,911,"2021-06-07 14:00:19"
bitcoin,34150.0,637811546429.7207,32569683921.117355,-5.029948774450572,1623103196,914,"2021-06-07 15:00:03"
bitcoin,34158.0,639754574133.8094,33047336432.935486,-3.786827939949912,1623106748,919,"2021-06-07 16:00:04"
bitcoin,33451.0,626527049947.8439,33345528753.340153,-6.650274916019905,1623110386,922,"2021-06-07 17:00:06"
bitcoin,33668.0,627725367527.8783,34581400407.67001,-7.368914256389194,1623113952,926,"2021-06-07 18:00:10"
bitcoin,33863.0,634232140387.2567,34865222820.17004,-8.19396344353049,1623117597,932,"2021-06-07 19:00:18"
bitcoin,32611.0,619168987980.0234,35006670531.234055,-11.264898466435183,1623121191,936,"2021-06-07 20:00:03"
bitcoin,33014.0,618345506976.0905,37548182215.34496,-9.382257940176975,1623124779,937,"2021-06-07 21:00:08"
bitcoin,33000.0,617311673802.1332,37965939703.69071,-9.231852821966157,1623128397,942,"2021-06-07 22:00:04"
bitcoin,33109.0,620128250878.1897,38668655048.08624,-9.315230392334556,1623131989,946,"2021-06-07 23:00:10"
bitcoin,32742.0,613251514167.4744,38577611639.99818,-9.310597578188265,1623135550,950,"2021-06-08 00:00:05"
bitcoin,33087.0,619708231217.3425,40314857674.90332,-8.641318207069599,1623139152,955,"2021-06-08 01:00:12"
bitcoin,33175.0,621355408385.8523,41075492259.76035,-8.368752203726041,1623142740,960,"2021-06-08 02:00:04"
bitcoin,32922.0,616620992778.2335,41037081113.6394,-9.426393208820484,1623146363,962,"2021-06-08 03:00:04"
bitcoin,32883.0,615890853647.5317,41284963144.27161,-10.322703836286678,1623149938,968,"2021-06-08 04:00:21"
bitcoin,33165.0,621178092415.7202,42013488218.04717,-9.034174123886293,1623153579,970,"2021-06-08 05:00:03"
bitcoin,32966.0,617840427807.2118,41783134453.032875,-10.192678311555202,1623157163,973,"2021-06-08 06:00:04"
bitcoin,32490.0,608535751361.3405,41554292616.73391,-10.912253896065396,1623160762,980,"2021-06-08 07:00:06"
bitcoin,31813.0,595853631782.015,42638196966.62041,-11.908203255966237,1623164390,983,"2021-06-08 08:00:14"
bitcoin,31846.0,596474216989.9191,45247776739.36804,-11.736717435480774,1623167977,987,"2021-06-08 09:00:03"
bitcoin,32290.0,603228472476.8812,46726364736.77228,-9.742585457186902,1623171597,991,"2021-06-08 10:00:04"
bitcoin,32189.0,602906273955.8599,46706613240.611496,-9.914876884992436,1623175189,994,"2021-06-08 11:00:06"
bitcoin,32834.0,614990773774.8145,48228902094.83927,-7.458897425105267,1623178742,997,"2021-06-08 12:00:04"
bitcoin,33080.0,621385891013.3396,48826141082.02774,-7.295182452084968,1623182358,1002,"2021-06-08 13:00:03"
bitcoin,34236.0,633684510439.0702,50216010552.17616,-0.51390705278606,1623185985,1008,"2021-06-08 14:00:07"
bitcoin,33649.0,630256698060.2952,47823018380.069244,-1.4679092083264391,1623189583,1009,"2021-06-08 15:00:18"
bitcoin,33488.0,629086324329.8162,47210575866.074,-1.9802710861169366,1623193187,1015,"2021-06-08 16:00:03"
bitcoin,33489.0,627263100864.5176,46486616133.01939,0.11250474199971768,1623196758,1020,"2021-06-08 17:00:18"
bitcoin,33085.0,620196573337.2959,44863314810.96308,-1.685453210653716,1623200376,1021,"2021-06-08 18:00:04"
bitcoin,32583.0,610301664935.0942,44014917865.68577,-3.7783147889470086,1623203983,1025,"2021-06-08 19:00:03"
bitcoin,33035.0,614468925180.1852,43856311749.95021,1.2771110241620542,1623207589,1030,"2021-06-08 20:00:03"
bitcoin,33044.0,618944472553.1964,42236166379.28334,0.09098743498164301,1623211176,1033,"2021-06-08 21:00:03"
bitcoin,32925.0,616713710034.9921,41703400496.27392,-0.2254854965936839,1623214687,1040,"2021-06-08 22:00:03"
bitcoin,33556.0,628521002560.4696,42829346182.88419,1.3490312697669236,1623218396,1041,"2021-06-08 23:00:07"
bitcoin,34472.0,640910223470.7484,44911410048.7762,5.438742465856692,1623221982,1045,"2021-06-09 00:00:04"
bitcoin,34262.0,641774614818.8646,44556262715.16016,3.5961359946655107,1623225607,1049,"2021-06-09 01:00:19"
bitcoin,33979.0,637189574885.9728,44425397741.35415,2.5079361714673483,1623229174,1054,"2021-06-09 02:00:03"
bitcoin,34277.0,642044273299.3198,44881449455.98396,4.164840469452485,1623232785,1060,"2021-06-09 03:00:19"
bitcoin,34672.0,649435019059.2961,45752988408.07285,5.440462223646556,1623236294,1061,"2021-06-09 04:00:04"
bitcoin,35015.0,652588380048.3352,46585986273.68578,5.572143845703693,1623239956,1066,"2021-06-09 05:00:04"
bitcoin,34970.0,655275414532.6693,48129447004.4929,5.984759906922801,1623243603,1071,"2021-06-09 06:00:08"
bitcoin,35016.0,655890891046.6296,48659846157.188126,7.744824903885668,1623247180,1074,"2021-06-09 07:00:03"
bitcoin,34846.0,652693279238.4401,47424112852.31478,9.86032742576121,1623250797,1078,"2021-06-09 08:00:04"
bitcoin,36520.0,684054032638.7677,51018311101.44586,14.635826535545151,1623254376,1082,"2021-06-09 09:00:03"
bitcoin,36608.0,685712431017.4124,50992895414.28546,13.372317875645063,1623257981,1087,"2021-06-09 10:00:03"
bitcoin,36574.0,685077787914.8666,51931521193.94082,13.332115883704576,1623261598,1091,"2021-06-09 11:00:07"
bitcoin,36574.0,685077787914.8666,51931521193.94082,13.332115883704576,1623261598,1095,"2021-06-09 12:00:34"
bitcoin,36286.0,677580875151.2283,52584820430.965225,9.94240822082071,1623268800,1100,"2021-06-09 13:00:03"
bitcoin,36410.0,683672188945.3344,51303011476.14733,6.713974177712203,1623272360,1103,"2021-06-09 14:00:04"
bitcoin,36813.0,688258638336.8839,52247365504.89859,9.40287909961263,1623275953,1106,"2021-06-09 15:00:04"
bitcoin,37185.0,696561677605.4822,53378390880.87654,10.992277246881656,1623279607,1111,"2021-06-09 16:00:11"
bitcoin,37457.0,701611941276.9109,54439281360.92336,11.869095861127398,1623283161,1115,"2021-06-09 17:00:03"
bitcoin,37153.0,695695843082.2106,53638767722.17348,12.351704739905134,1623286767,1118,"2021-06-09 18:00:04"
bitcoin,37124.0,695375192824.3481,54563050471.277664,13.944843580918686,1623290258,1122,"2021-06-09 19:00:09"
bitcoin,37175.0,694795206065.5692,54268630364.80907,12.32032268984734,1623294005,1127,"2021-06-09 20:00:12"
bitcoin,37021.0,693447166386.6017,55511541543.69576,12.021389024070725,1623297583,1132,"2021-06-09 21:00:03"
bitcoin,36849.0,689126914545.1951,53569281357.83722,11.797001241498977,1623301199,1136,"2021-06-09 22:00:07"
bitcoin,36800.0,689311401557.5925,52849557516.122505,9.668427627366635,1623304787,1138,"2021-06-09 23:00:11"
bitcoin,36857.0,690387547321.2194,52009420753.97198,7.05952025456876,1623308388,1142,"2021-06-10 00:00:06"
bitcoin,36976.0,692610750899.7449,50696354218.36041,7.922583957485396,1623311895,1147,"2021-06-10 01:00:04"
bitcoin,36431.0,682406011013.182,49914858689.08828,7.082655942824051,1623315588,1150,"2021-06-10 02:00:04"
bitcoin,37769.0,707465945120.6012,52319660732.9136,10.527625214517702,1623319197,1155,"2021-06-10 03:00:05"
bitcoin,38002.0,719141874174.8523,54567621451.527596,9.750650515423848,1623322760,1157,"2021-06-10 04:00:04"
bitcoin,38002.0,719141874174.8523,54567621451.527596,9.750650515423848,1623322760,1161,"2021-06-10 05:01:03"
bitcoin,38064.0,706688417664.9219,53600454288.81134,8.848519830940834,1623330001,1167,"2021-06-10 06:00:04"
bitcoin,37849.0,708973148283.4487,52819674257.64983,8.089223804322149,1623333566,1172,"2021-06-10 07:00:04"
bitcoin,37106.0,695011311142.7035,52248441820.996185,6.241855566755579,1623337210,1175,"2021-06-10 08:00:20"
bitcoin,36822.0,689741125131.6437,48345560117.362526,0.8210648504889064,1623340797,1177,"2021-06-10 09:00:03"
bitcoin,36916.0,691499325997.4873,46617596086.944595,0.8401882582545882,1623344374,1183,"2021-06-10 10:00:03"
bitcoin,36517.0,685022473414.9541,44714370876.1012,-0.1559108030566235,1623347981,1187,"2021-06-10 11:00:06"
bitcoin,36635.0,686235805431.0562,44042771646.37034,1.53060464339371,1623351583,1190,"2021-06-10 12:00:12"
bitcoin,36854.0,690338301735.6682,44538020394.77926,1.5640845602330211,1623355190,1194,"2021-06-10 13:00:03"
bitcoin,36394.0,677194549942.891,44540693492.38342,-0.2837183696229263,1623358775,1199,"2021-06-10 14:00:04"
bitcoin,36707.0,687596948072.3369,44538052668.07725,-0.2820606525422178,1623362366,1202,"2021-06-10 15:00:17"
bitcoin,36795.0,689248818293.8954,43910994669.29467,-1.0538444613238782,1623365961,1207,"2021-06-10 16:00:03"
bitcoin,36681.0,687100045837.7917,41773270234.35637,-2.0702512501351453,1623369558,1211,"2021-06-10 17:00:04"
bitcoin,36677.0,687012692184.4878,42533770881.24641,-1.2816467035163461,1623373155,1216,"2021-06-10 18:00:07"
bitcoin,36433.0,682466903788.4388,42595327334.65834,-1.403966442195227,1623376791,1217,"2021-06-10 19:00:07"
bitcoin,36364.0,680152069103.6545,42437893537.5334,-2.182291168759576,1623380328,1222,"2021-06-10 20:00:03"
